time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons,
976.2000012,0.112944683,576.354636,,,,,,,,
976.3999992,0.11298041,576.375228,,,,,,,,
976.6000008,0.113016136,576.39582,,,,,,,,
976.8999996,0.113051861,576.416412,,,,,,,,
977.1000012,0.113051861,576.528381,,,,,,,,
977.2999992,0.113078654,576.543828,,,,,,,,
977.5000008,0.113114377,576.564424,,,,,,,,
977.7999996,0.113150098,576.697,,,,,,,,
978.0000012,0.113185818,576.7176,,,,,,,,
978.3,0.113221537,576.850188,,,,,,,,
978.5999988,0.113257254,576.982784,,,,,,,,
978.8000004,0.113257254,576.982784,,,,,,,,
978.9999984,0.11329297,577.003392,,,,,,,,
979.3000008,0.113328685,577.024,,,,,,,,
979.4999988,0.113364399,577.156612,,,,,,,,
979.7000004,0.113400111,577.177224,,,,,,,,
979.8999984,0.113400111,577.289232,,,,,,,,
980.1,0.113435822,577.309848,,,,,,,,
980.3999988,0.113471532,577.330464,,,,,,,,
980.6000004,0.113471532,577.44248,,,,,,,,
980.7999984,0.113507241,577.4631,,,,,,,,
981,0.113542948,577.48372,,,,,,,,
981.2999988,0.113578654,577.616368,,,,,,,,
981.5000004,0.113605433,577.631836,,,,,,,,
981.6999984,0.113605433,577.631836,,,,,,,,
981.9,0.113641136,577.764495,,,,,,,,
982.1000016,0.113676839,577.785123,,,,,,,,
982.4000004,0.11371254,577.805751,,,,,,,,
982.5999984,0.11371254,577.917794,,,,,,,,
982.8,0.11374824,577.938426,,,,,,,,
983.0000016,0.113783939,578.071109,,,,,,,,
983.3000004,0.113819636,578.091745,,,,,,,,
983.4999984,0.113819636,578.091745,,,,,,,,
983.7,0.113855332,578.22444,,,,,,,,
983.9000016,0.113891027,578.24508,,,,,,,,
984.0999996,0.113926721,578.377787,,,,,,,,
984.3999984,0.113962413,578.398431,,,,,,,,
984.6,0.113962413,578.398431,,,,,,,,
984.8000016,0.113998104,578.53115,,,,,,,,
984.9999996,0.114033794,578.551798,,,,,,,,
985.2999984,0.114069482,578.572446,,,,,,,,
985.5,0.114105169,578.705181,,,,,,,,
985.7000016,0.114105169,578.705181,,,,,,,,
985.8999996,0.114140855,578.837924,,,,,,,,
986.1000012,0.114167619,578.853416,,,,,,,,
986.4,0.114167619,578.853416,,,,,,,,
986.6000016,0.114203303,578.874072,,,,,,,,
986.7999996,0.114238985,579.00683,,,,,,,,
987.0000012,0.114274666,579.02749,,,,,,,,
987.3,0.114310346,579.04815,,,,,,,,
987.5000016,0.114310346,579.16026,,,,,,,,
987.6999996,0.114346025,579.180924,,,,,,,,
987.9000012,0.114381702,579.201588,,,,,,,,
988.0999992,0.114381702,579.313706,,,,,,,,
988.4000016,0.114417378,579.334374,,,,,,,,
988.5999996,0.114453053,579.467168,,,,,,,,
988.8000012,0.114488726,579.48784,,,,,,,,
988.9999992,0.114524399,579.620646,,,,,,,,
989.3000016,0.114524399,579.620646,,,,,,,,
989.4999996,0.11456007,579.641322,,,,,,,,
989.7000012,0.114595739,579.661998,,,,,,,,
989.8999992,0.114631408,579.79482,,,,,,,,
990.1000008,0.114667075,579.8155,,,,,,,,
990.3999996,0.114667075,579.8155,,,,,,,,
990.6000012,0.114702741,579.948334,,,,,,,,
990.7999992,0.114729489,579.963847,,,,,,,,
991.0000008,0.114765153,579.984531,,,,,,,,
991.2999996,0.114765153,580.096692,,,,,,,,
991.5000012,0.114800815,580.11738,,,,,,,,
991.6999992,0.114836477,580.138068,,,,,,,,
991.9000008,0.114872136,580.270929,,,,,,,,
992.0999988,0.114872136,580.270929,,,,,,,,
992.4000012,0.114907795,580.403798,,,,,,,,
992.5999992,0.114943452,580.424494,,,,,,,,
992.8000008,0.114979108,580.44519,,,,,,,,
992.9999988,0.114979108,580.557375,,,,,,,,
993.2000004,0.115014763,580.690264,,,,,,,,
993.4999992,0.115050417,580.710968,,,,,,,,
993.7000008,0.115086069,580.731672,,,,,,,,
993.8999988,0.115086069,580.731672,,,,,,,,
994.1000004,0.11512172,580.864577,,,,,,,,
994.3999992,0.115157369,580.885285,,,,,,,,
994.6000008,0.115193018,580.905993,,,,,,,,
994.7999988,0.115228665,581.038914,,,,,,,,
995.0000004,0.115228665,581.038914,,,,,,,,
995.2999992,0.115264311,581.059626,,,,,,,,
995.5000008,0.115291044,581.18738,,,,,,,,
995.6999988,0.115326688,581.208096,,,,,,,,
995.9000004,0.115326688,581.208096,,,,,,,,
996.1999992,0.11536233,581.34104,,,,,,,,
996.4000008,0.115397971,581.473992,,,,,,,,
996.5999988,0.115433611,581.494716,,,,,,,,
996.8000004,0.115433611,581.494716,,,,,,,,
996.9999984,0.11546925,581.51544,,,,,,,,
997.3000008,0.115504887,581.648408,,,,,,,,
997.4999988,0.115540523,581.669136,,,,,,,,
997.7000004,0.115540523,581.781384,,,,,,,,
997.8999984,0.115576158,581.802116,,,,,,,,
998.1,0.115611791,581.822848,,,,,,,,
998.3999988,0.115647424,581.95584,,,,,,,,
998.6000004,0.115683054,581.976576,,,,,,,,
998.7999984,0.115683054,581.976576,,,,,,,,
999,0.115718684,582.10958,,,,,,,,
999.2999988,0.115754313,582.13032,,,,,,,,
999.5000004,0.11578994,582.15106,,,,,,,,
999.6999984,0.11578994,582.263336,,,,,,,,
999.9,0.115825566,582.28408,,,,,,,,
1000.100002,0.115852284,582.411921,,,,,,,,
1000.4,0.115887908,582.432669,,,,,,,,
1000.599998,0.115887908,582.432669,,,,,,,,
1000.8,0.115959151,582.58646,,,,,,,,
1001.000002,0.115994771,582.607212,,,,,,,,
1001.3,0.115994771,582.607212,,,,,,,,
1001.499998,0.11603039,582.740267,,,,,,,,
1001.7,0.11603039,582.740267,,,,,,,,
1001.900002,0.116066007,582.761023,,,,,,,,
1002.1,0.116101623,582.89409,,,,,,,,
1002.399998,0.116101623,582.89409,,,,,,,,
1002.6,0.116137238,583.027165,,,,,,,,
1002.800002,0.116172851,583.047929,,,,,,,,
1003,0.116208463,583.068693,,,,,,,,
1003.299998,0.116244074,583.201784,,,,,,,,
1003.5,0.116244074,583.201784,,,,,,,,
1003.700002,0.116279684,583.334883,,,,,,,,
1003.9,0.116315292,583.355655,,,,,,,,
1004.100001,0.1163509,583.376427,,,,,,,,
1004.4,0.116386505,583.397199,,,,,,,,
1004.600002,0.116386505,583.509542,,,,,,,,
1004.8,0.116413209,583.525124,,,,,,,,
1005.000001,0.116448813,583.5459,,,,,,,,
1005.3,0.116484415,583.67903,,,,,,,,
1005.500002,0.116484415,583.67903,,,,,,,,
1005.7,0.116520016,583.812168,,,,,,,,
1005.900001,0.116555616,583.832952,,,,,,,,
1006.099999,0.116591215,583.853736,,,,,,,,
1006.400002,0.116591215,583.966102,,,,,,,,
1006.6,0.116626812,583.98689,,,,,,,,
1006.800001,0.116662408,584.007678,,,,,,,,
1006.999999,0.116698003,584.140844,,,,,,,,
1007.300002,0.116698003,584.140844,,,,,,,,
1007.5,0.116733596,584.274018,,,,,,,,
1007.700001,0.116769189,584.294814,,,,,,,,
1007.899999,0.11680478,584.31561,,,,,,,,
1008.100001,0.11680478,584.31561,,,,,,,,
1008.4,0.116840369,584.4488,,,,,,,,
1008.600001,0.116875958,584.4696,,,,,,,,
1008.799999,0.116911545,584.4904,,,,,,,,
1009.000001,0.116947131,584.623606,,,,,,,,
1009.3,0.116947131,584.736012,,,,,,,,
1009.500001,0.116973819,584.751618,,,,,,,,
1009.699999,0.117009403,584.772426,,,,,,,,
1009.900001,0.117044986,584.793234,,,,,,,,
1010.099999,0.117044986,584.793234,,,,,,,,
1010.400001,0.117080567,584.926463,,,,,,,,
1010.599999,0.117116147,584.947275,,,,,,,,
1010.800001,0.117151725,585.080516,,,,,,,,
1010.999999,0.117187303,585.101332,,,,,,,,
1011.300001,0.117187303,585.213765,,,,,,,,
1011.499999,0.117222879,585.234585,,,,,,,,
1011.700001,0.117258454,585.255405,,,,,,,,
1011.899999,0.117294027,585.38867,,,,,,,,
1012.1,0.1173296,585.409494,,,,,,,,
1012.399999,0.1173296,585.409494,,,,,,,,
1012.600001,0.117365171,585.542771,,,,,,,,
1012.799999,0.11740074,585.563599,,,,,,,,
1013,0.11740074,585.676056,,,,,,,,
1013.299999,0.117436309,585.696888,,,,,,,,
1013.500001,0.117471876,585.71772,,,,,,,,
1013.699999,0.117507442,585.851021,,,,,,,,
1013.9,0.117534116,585.97912,,,,,,,,
1014.099998,0.117534116,585.97912,,,,,,,,
1014.400001,0.11756968,585.99996,,,,,,,,
1014.599999,0.117605242,586.0208,,,,,,,,
1014.8,0.117640803,586.04164,,,,,,,,
1014.999998,0.117640803,586.154124,,,,,,,,
1015.300001,0.117676363,586.174968,,,,,,,,
1015.499999,0.117711922,586.195812,,,,,,,,
1015.7,0.117747479,586.329152,,,,,,,,
1015.899998,0.117783036,586.35,,,,,,,,
1016.1,0.117783036,586.35,,,,,,,,
1016.399999,0.117818591,586.370848,,,,,,,,
1016.6,0.117854144,586.504204,,,,,,,,
1016.799998,0.117889697,586.525056,,,,,,,,
1017,0.117889697,586.637568,,,,,,,,
1017.299999,0.117925248,586.658424,,,,,,,,
1017.5,0.117960798,586.67928,,,,,,,,
1017.699998,0.117996346,586.81266,,,,,,,,
1017.9,0.117996346,586.81266,,,,,,,,
1018.100002,0.118031894,586.83352,,,,,,,,
1018.4,0.118058553,586.961696,,,,,,,,
1018.599998,0.118094098,586.98256,,,,,,,,
1018.8,0.118129642,587.115963,,,,,,,,
1019.000002,0.118129642,587.003424,,,,,,,,
1019.3,0.118165185,587.136831,,,,,,,,
1019.499998,0.118200726,587.270246,,,,,,,,
1019.7,0.118200726,587.270246,,,,,,,,
1019.900002,0.118271805,587.31199,,,,,,,,
1020.1,0.118271805,587.424545,,,,,,,,
1020.399998,0.118307343,587.445421,,,,,,,,
1020.6,0.118342879,587.691423,,,,,,,,
1020.800002,0.118342879,587.691423,,,,,,,,
1021,0.118378414,587.712307,,,,,,,,
1021.299998,0.118413948,587.733191,,,,,,,,
1021.5,0.11844948,587.86665,,,,,,,,
1021.700002,0.118485011,587.887538,,,,,,,,
1021.9,0.118485011,587.887538,,,,,,,,
1022.100001,0.118520541,588.021009,,,,,,,,
1022.4,0.11855607,588.041901,,,,,,,,
1022.600002,0.11855607,588.041901,,,,,,,,
1022.8,0.118591598,588.062793,,,,,,,,
1023.000001,0.118618242,588.078462,,,,,,,,
1023.3,0.118653768,588.211952,,,,,,,,
1023.500002,0.118689292,588.232848,,,,,,,,
1023.7,0.118689292,588.232848,,,,,,,,
1023.900001,0.118724814,588.36635,,,,,,,,
1024.099999,0.118760336,588.38725,,,,,,,,
1024.400002,0.118795856,588.520764,,,,,,,,
1024.6,0.118795856,588.520764,,,,,,,,
1024.800001,0.118831375,588.541668,,,,,,,,
1024.999999,0.118866893,588.675194,,,,,,,,
1025.300002,0.118902409,588.696102,,,,,,,,
1025.5,0.118937924,588.71701,,,,,,,,
1025.700001,0.118937924,588.71701,,,,,,,,
1025.899999,0.118973438,588.850552,,,,,,,,
1026.100001,0.119008951,588.871464,,,,,,,,
1026.4,0.119044462,588.892376,,,,,,,,
1026.600001,0.119044462,589.005018,,,,,,,,
1026.799999,0.119079972,589.025934,,,,,,,,
1027.000001,0.119115481,589.04685,,,,,,,,
1027.3,0.119115481,589.1595,,,,,,,,
1027.500001,0.119150988,589.293074,,,,,,,,
1027.699999,0.119177618,589.308767,,,,,,,,
1027.900001,0.119213124,589.329691,,,,,,,,
1028.099999,0.119248628,589.350615,,,,,,,,
1028.400001,0.119248628,589.46328,,,,,,,,
1028.599999,0.119284131,589.484208,,,,,,,,
1028.800001,0.119319632,589.505136,,,,,,,,
1028.999999,0.119355133,589.638741,,,,,,,,
1029.300001,0.119355133,589.638741,,,,,,,,
1029.499999,0.119390632,589.772354,,,,,,,,
1029.700001,0.119426129,589.79329,,,,,,,,
1029.899999,0.119461626,589.814226,,,,,,,,
1030.1,0.119461626,589.926915,,,,,,,,
1030.399999,0.119497121,589.947855,,,,,,,,
1030.600001,0.119532615,589.968795,,,,,,,,
1030.799999,0.119568108,589.989735,,,,,,,,
1031,0.1196036,590.12338,,,,,,,,
1031.299999,0.1196036,590.12338,,,,,,,,
1031.500001,0.11963909,590.257033,,,,,,,,
1031.699999,0.119674579,590.277981,,,,,,,,
1031.9,0.119710067,590.411646,,,,,,,,
1032.099998,0.119710067,590.411646,,,,,,,,
1032.400001,0.119736682,590.42736,,,,,,,,
1032.599999,0.119772167,590.561036,,,,,,,,
1032.8,0.119807651,590.581992,,,,,,,,
1032.999998,0.119807651,590.581992,,,,,,,,
1033.300001,0.119843134,590.71568,,,,,,,,
1033.499999,0.119878616,590.73664,,,,,,,,
1033.7,0.119914097,590.87034,,,,,,,,
1033.899998,0.119914097,590.87034,,,,,,,,
1034.1,0.119949576,590.891304,,,,,,,,
1034.399999,0.119985054,591.025016,,,,,,,,
1034.6,0.120020531,591.158736,,,,,,,,
1034.799998,0.120020531,591.271488,,,,,,,,
1035,0.120056006,591.292464,,,,,,,,
1035.299999,0.12009148,591.31344,,,,,,,,
1035.5,0.120126953,591.334416,,,,,,,,
1035.699998,0.120162425,591.355392,,,,,,,,
1035.9,0.120162425,591.355392,,,,,,,,
1036.100002,0.120197895,591.48914,,,,,,,,
1036.4,0.120233364,591.51012,,,,,,,,
1036.599998,0.120268832,591.5311,,,,,,,,
1036.8,0.120268832,591.64388,,,,,,,,
1037.000002,0.120295432,591.659618,,,,,,,,
1037.3,0.120330898,591.680602,,,,,,,,
1037.499998,0.120366363,591.814377,,,,,,,,
1037.7,0.120401826,591.94816,,,,,,,,
1037.900002,0.120401826,591.94816,,,,,,,,
1038.1,0.120437288,591.969152,,,,,,,,
1038.399998,0.120472748,591.990144,,,,,,,,
1038.6,0.120472748,592.102947,,,,,,,,
1038.800002,0.120543666,592.144939,,,,,,,,
1039,0.120543666,592.144939,,,,,,,,
1039.299998,0.120579123,592.165935,,,,,,,,
1039.5,0.120614579,592.29975,,,,,,,,
1039.700002,0.120614579,592.29975,,,,,,,,
1039.9,0.120650033,592.433573,,,,,,,,
1040.100001,0.120685486,592.454577,,,,,,,,
1040.4,0.120720938,592.588412,,,,,,,,
1040.600002,0.120720938,592.588412,,,,,,,,
1040.8,0.120756389,592.60942,,,,,,,,
1041.000001,0.120791838,592.743267,,,,,,,,
1041.3,0.120827286,592.764279,,,,,,,,
1041.500002,0.120827286,592.764279,,,,,,,,
1041.7,0.120853871,592.892884,,,,,,,,
1041.900001,0.120889317,592.9139,,,,,,,,
1042.099999,0.120924762,592.934916,,,,,,,,
1042.400002,0.120960205,593.06879,,,,,,,,
1042.6,0.120960205,593.06879,,,,,,,,
1042.800001,0.120995647,593.08981,,,,,,,,
1042.999999,0.121031088,593.223696,,,,,,,,
1043.300002,0.121066528,593.24472,,,,,,,,
1043.5,0.121066528,593.24472,,,,,,,,
1043.700001,0.121101966,593.378618,,,,,,,,
1043.899999,0.121137403,593.399646,,,,,,,,
1044.100001,0.121172839,593.533556,,,,,,,,
1044.4,0.121208274,593.554588,,,,,,,,
1044.600001,0.121208274,593.554588,,,,,,,,
1044.799999,0.121243707,593.57562,,,,,,,,
1045.000001,0.121279139,593.709546,,,,,,,,
1045.3,0.12131457,593.730582,,,,,,,,
1045.500001,0.12131457,593.84348,,,,,,,,
1045.699999,0.12135,593.86452,,,,,,,,
1045.900001,0.121385428,593.998466,,,,,,,,
1046.099999,0.121385428,593.998466,,,,,,,,
1046.400001,0.121411999,594.014249,,,,,,,,
1046.599999,0.121447425,594.035293,,,,,,,,
1046.800001,0.12148285,594.169254,,,,,,,,
1046.999999,0.121518273,594.190302,,,,,,,,
1047.300001,0.121518273,594.190302,,,,,,,,
1047.499999,0.121553696,594.324275,,,,,,,,
1047.700001,0.121589117,594.345327,,,,,,,,
1047.899999,0.121624537,594.479312,,,,,,,,
1048.1,0.121624537,594.479312,,,,,,,,
1048.399999,0.121659955,594.500368,,,,,,,,
1048.600001,0.121695372,594.634365,,,,,,,,
1048.799999,0.121730789,594.655425,,,,,,,,
1049,0.121766203,594.676485,,,,,,,,
1049.299999,0.121766203,594.789434,,,,,,,,
1049.500001,0.121801617,594.810498,,,,,,,,
1049.699999,0.121837029,594.831562,,,,,,,,
1049.9,0.12187244,594.965587,,,,,,,,
1050.099998,0.12187244,594.965587,,,,,,,,
1050.400001,0.12190785,594.986655,,,,,,,,
1050.599999,0.121943259,595.120692,,,,,,,,
1050.8,0.121969814,595.136496,,,,,,,,
1050.999998,0.121969814,595.136496,,,,,,,,
1051.300001,0.122040626,595.29162,,,,,,,,
1051.499999,0.122040626,595.29162,,,,,,,,
1051.7,0.12207603,595.42568,,,,,,,,
1051.899998,0.12207603,595.42568,,,,,,,,
1052.1,0.122111432,595.44676,,,,,,,,
1052.399999,0.122146834,595.46784,,,,,,,,
1052.6,0.122182234,595.601916,,,,,,,,
1052.799998,0.122182234,595.601916,,,,,,,,
1053,0.122217633,595.623,,,,,,,,
1053.299999,0.12225303,595.757088,,,,,,,,
1053.5,0.122288427,595.778176,,,,,,,,
1053.699998,0.122288427,595.891184,,,,,,,,
1053.9,0.122323822,595.912276,,,,,,,,
1054.100002,0.122359216,595.933368,,,,,,,,
1054.4,0.122394608,595.95446,,,,,,,,
1054.599998,0.12243,596.088576,,,,,,,,
1054.8,0.12243,596.088576,,,,,,,,
1055.000002,0.12246539,596.2227,,,,,,,,
1055.3,0.122491931,596.238525,,,,,,,,
1055.499998,0.122527319,596.259625,,,,,,,,
1055.7,0.122527319,596.259625,,,,,,,,
1055.900002,0.122562706,596.393764,,,,,,,,
1056.1,0.122598091,596.414868,,,,,,,,
1056.399998,0.122633475,596.549019,,,,,,,,
1056.6,0.122633475,596.549019,,,,,,,,
1056.800002,0.122668858,596.570127,,,,,,,,
1057,0.12270424,596.70429,,,,,,,,
1057.299998,0.12273962,596.725402,,,,,,,,
1057.5,0.12273962,596.725402,,,,,,,,
1057.700002,0.122810377,596.767626,,,,,,,,
1057.9,0.122810377,596.880693,,,,,,,,
1058.100001,0.122845754,596.901809,,,,,,,,
1058.4,0.122845754,596.901809,,,,,,,,
1058.600002,0.122881129,597.036,,,,,,,,
1058.8,0.122916504,597.05712,,,,,,,,
1059.000001,0.122951876,597.191323,,,,,,,,
1059.3,0.122951876,597.191323,,,,,,,,
1059.500002,0.122987248,597.325534,,,,,,,,
1059.7,0.123022618,597.346662,,,,,,,,
1059.900001,0.123049145,597.475602,,,,,,,,
1060.099999,0.123084514,597.496734,,,,,,,,
1060.400002,0.123084514,597.496734,,,,,,,,
1060.6,0.12311988,597.630968,,,,,,,,
1060.800001,0.123155246,597.652104,,,,,,,,
1060.999999,0.123190611,597.67324,,,,,,,,
1061.300002,0.123190611,597.67324,,,,,,,,
1061.5,0.123225974,597.80749,,,,,,,,
1061.700001,0.123261336,597.82863,,,,,,,,
1061.899999,0.123296696,597.962892,,,,,,,,
1062.100001,0.123296696,597.962892,,,,,,,,
1062.4,0.123332056,597.984036,,,,,,,,
1062.600001,0.123367414,598.11831,,,,,,,,
1062.799999,0.123402771,598.139458,,,,,,,,
1063.000001,0.123402771,598.139458,,,,,,,,
1063.3,0.123438127,598.160606,,,,,,,,
1063.500001,0.123473481,598.294896,,,,,,,,
1063.699999,0.123508834,598.316048,,,,,,,,
1063.900001,0.123544186,598.45035,,,,,,,,
1064.099999,0.123544186,598.45035,,,,,,,,
1064.400001,0.123579537,598.471506,,,,,,,,
1064.599999,0.123606049,598.487373,,,,,,,,
1064.800001,0.123641397,598.62169,,,,,,,,
1064.999999,0.123641397,598.62169,,,,,,,,
1065.300001,0.123676745,598.64285,,,,,,,,
1065.499999,0.123712091,598.777179,,,,,,,,
1065.700001,0.123747435,598.911516,,,,,,,,
1065.899999,0.123747435,598.911516,,,,,,,,
1066.1,0.123782779,598.932684,,,,,,,,
1066.399999,0.123818121,599.067033,,,,,,,,
1066.600001,0.123853462,599.088205,,,,,,,,
1066.799999,0.123888802,599.222566,,,,,,,,
1067,0.123888802,599.222566,,,,,,,,
1067.299999,0.12392414,599.243742,,,,,,,,
1067.500001,0.123959478,599.264918,,,,,,,,
1067.699999,0.123994814,599.399295,,,,,,,,
1067.9,0.123994814,599.399295,,,,,,,,
1068.099998,0.124030148,599.53368,,,,,,,,
1068.400001,0.124065482,599.554864,,,,,,,,
1068.599999,0.124100814,599.576048,,,,,,,,
1068.8,0.124136145,599.597232,,,,,,,,
1068.999998,0.124136145,599.597232,,,,,,,,
1069.300001,0.124162643,599.72634,,,,,,,,
1069.499999,0.124197971,599.860752,,,,,,,,
1069.7,0.124197971,599.860752,,,,,,,,
1069.899998,0.124233299,599.881944,,,,,,,,
1070.1,0.124268625,600.016368,,,,,,,,
1070.399999,0.12430395,600.037564,,,,,,,,
1070.6,0.124339274,600.05876,,,,,,,,
1070.799998,0.124339274,600.172,,,,,,,,
1071,0.124374597,600.1932,,,,,,,,
1071.299999,0.124409918,600.2144,,,,,,,,
1071.5,0.124445238,600.348852,,,,,,,,
1071.699998,0.124445238,600.348852,,,,,,,,
1071.9,0.124480557,600.483312,,,,,,,,
1072.100002,0.124515875,600.50452,,,,,,,,
1072.4,0.124551191,600.525728,,,,,,,,
1072.599998,0.124551191,600.638992,,,,,,,,
1072.8,0.124586506,600.660204,,,,,,,,
1073.000002,0.12462182,600.681416,,,,,,,,
1073.3,0.124657133,600.702628,,,,,,,,
1073.499998,0.124692444,600.83712,,,,,,,,
1073.7,0.124692444,600.83712,,,,,,,,
1073.900002,0.124718927,600.966315,,,,,,,,
1074.1,0.124754236,600.987535,,,,,,,,
1074.399998,0.124789544,601.008755,,,,,,,,
1074.6,0.124789544,601.122046,,,,,,,,
1074.800002,0.12482485,601.14327,,,,,,,,
1075,0.124860156,601.277793,,,,,,,,
1075.299998,0.12489546,601.525627,,,,,,,,
1075.5,0.124930763,601.546863,,,,,,,,
1075.700002,0.124930763,601.546863,,,,,,,,
1075.9,0.124966065,601.568099,,,,,,,,
1076.100001,0.125001365,601.589335,,,,,,,,
1076.4,0.125001365,601.589335,,,,,,,,
1076.600002,0.125071962,601.74513,,,,,,,,
1076.8,0.125071962,601.74513,,,,,,,,
1077.000001,0.125107259,601.879697,,,,,,,,
1077.3,0.125142555,601.900941,,,,,,,,
1077.500002,0.125142555,601.900941,,,,,,,,
1077.7,0.125177849,601.922185,,,,,,,,
1077.900001,0.125213142,601.943429,,,,,,,,
1078.099999,0.125248433,601.964673,,,,,,,,
1078.400002,0.125274901,602.093952,,,,,,,,
1078.6,0.125274901,602.093952,,,,,,,,
1078.800001,0.125310191,602.22855,,,,,,,,
1078.999999,0.125345479,602.249802,,,,,,,,
1079.300002,0.125380766,602.271054,,,,,,,,
1079.5,0.125380766,602.271054,,,,,,,,
1079.700001,0.125416052,602.405668,,,,,,,,
1079.899999,0.125451337,602.426924,,,,,,,,
1080.100001,0.12548662,602.44818,,,,,,,,
1080.4,0.12548662,602.56155,,,,,,,,
1080.600001,0.125521902,602.58281,,,,,,,,
1080.799999,0.125557183,602.60407,,,,,,,,
1081.000001,0.125592463,602.738712,,,,,,,,
1081.3,0.125627741,602.759976,,,,,,,,
1081.500001,0.125627741,602.873362,,,,,,,,
1081.699999,0.125663018,602.89463,,,,,,,,
1081.900001,0.125698294,602.915898,,,,,,,,
1082.099999,0.125733568,602.937166,,,,,,,,
1082.400001,0.125733568,603.050564,,,,,,,,
1082.599999,0.125768842,603.071836,,,,,,,,
1082.800001,0.125804114,603.093108,,,,,,,,
1082.999999,0.125830567,603.222471,,,,,,,,
1083.300001,0.125830567,603.222471,,,,,,,,
1083.499999,0.125865837,603.35716,,,,,,,,
1083.700001,0.125901106,603.37844,,,,,,,,
1083.899999,0.125901106,603.37844,,,,,,,,
1084.1,0.125936373,603.513141,,,,,,,,
1084.399999,0.12597164,603.534425,,,,,,,,
1084.600001,0.126006905,603.555709,,,,,,,,
1084.799999,0.126042168,603.690426,,,,,,,,
1085,0.126042168,603.690426,,,,,,,,
1085.299999,0.126077431,603.711714,,,,,,,,
1085.500001,0.126112692,603.846443,,,,,,,,
1085.699999,0.126147952,603.867735,,,,,,,,
1085.9,0.126147952,603.867735,,,,,,,,
1086.099998,0.126183211,604.002476,,,,,,,,
1086.400001,0.126218468,604.023772,,,,,,,,
