time,strain,stress,temperature,type,title,num_cycles,max_strain,strain_rate,youngs,poissons
2034.7429,0.01432,440.10497,,,,,,,,
2034.8429,0.01436,440.10497,,,,,,,,
2034.9429,0.01438,440.26095,,,,,,,,
2035.0428,0.01444,440.41684,,,,,,,,
2035.1429,0.01451,440.49477,,,,,,,,
2035.2429,0.01455,440.33884,,,,,,,,
2035.3429,0.01456,440.49477,,,,,,,,
2035.4429,0.01461,440.65066,,,,,,,,
2035.5428,0.01466,440.80658,,,,,,,,
2035.6429,0.0147,440.33884,,,,,,,,
2035.7429,0.01476,439.79321,,,,,,,,
2035.8429,0.01481,440.26095,,,,,,,,
2035.9429,0.01483,437.84444,,,,,,,,
2036.0428,0.01479,433.16732,,,,,,,,
2036.1429,0.01477,427.6327,,,,,,,,
2036.2429,0.01474,421.78632,,,,,,,,
2036.3429,0.01468,415.86197,,,,,,,,
2036.4429,0.01467,409.93764,,,,,,,,
2036.5428,0.01463,404.16919,,,,,,,,
2036.6429,0.0146,398.1669,,,,,,,,
2036.7429,0.01457,392.24257,,,,,,,,
2036.8429,0.01453,386.00644,,,,,,,,
2036.9429,0.0145,380.08213,,,,,,,,
2037.0428,0.01446,374.00186,,,,,,,,
2037.1429,0.01442,367.92159,,,,,,,,
2037.2429,0.01436,361.68548,,,,,,,,
2037.3429,0.01434,355.91704,,,,,,,,
2037.4429,0.01431,349.52499,,,,,,,,
2037.5428,0.01425,343.36677,,,,,,,,
2037.6429,0.01424,337.13065,,,,,,,,
2037.7429,0.0142,331.12836,,,,,,,,
2037.8429,0.01415,325.0481,,,,,,,,
2037.9429,0.01411,318.88989,,,,,,,,
2038.0428,0.01408,312.80967,,,,,,,,
2038.1429,0.01404,306.7294,,,,,,,,
2038.2429,0.01401,300.72712,,,,,,,,
2038.3429,0.01397,294.95867,,,,,,,,
2038.4429,0.01391,288.87845,,,,,,,,
2038.5428,0.0139,283.18794,,,,,,,,
2038.6429,0.01384,277.34156,,,,,,,,
2038.7429,0.0138,271.33928,,,,,,,,
2038.8429,0.01379,265.49288,,,,,,,,
2038.9429,0.01375,259.88035,,,,,,,,
2039.0428,0.01371,254.26784,,,,,,,,
2039.1429,0.01366,248.42144,,,,,,,,
2039.2429,0.01362,242.73095,,,,,,,,
2039.3429,0.01358,236.65071,,,,,,,,
2039.4429,0.01354,231.27202,,,,,,,,
2039.5428,0.01351,225.50359,,,,,,,,
2039.6429,0.01348,219.89106,,,,,,,,
2039.7429,0.01344,214.43443,,,,,,,,
2039.8429,0.0134,208.8219,,,,,,,,
2039.9429,0.01334,203.36527,,,,,,,,
2040.0428,0.01333,197.75273,,,,,,,,
2040.1429,0.01328,192.37407,,,,,,,,
2040.2429,0.01324,186.99539,,,,,,,,
2040.3429,0.0132,181.46082,,,,,,,,
2040.4429,0.01317,176.16007,,,,,,,,
2040.5428,0.01313,170.62549,,,,,,,,
2040.6429,0.01307,165.40273,,,,,,,,
2040.7429,0.01306,160.2579,,,,,,,,
2040.8429,0.01301,154.80127,,,,,,,,
2040.9429,0.01299,149.5785,,,,,,,,
2041.0428,0.01295,144.27777,,,,,,,,
2041.1429,0.01289,138.89909,,,,,,,,
2041.2429,0.01285,133.67633,,,,,,,,
2041.3429,0.01281,128.60946,,,,,,,,
2041.4429,0.01277,123.54258,,,,,,,,
2041.5428,0.01276,118.47571,,,,,,,,
2041.6429,0.01271,113.25294,,,,,,,,
2041.7429,0.01265,108.34198,,,,,,,,
2041.8429,0.01265,103.66486,,,,,,,,
2041.9429,0.0126,98.67594,,,,,,,,
2042.0428,0.01255,93.92089,,,,,,,,
2042.1429,0.01251,88.93196,,,,,,,,
2042.2429,0.01247,83.94305,,,,,,,,
2042.3429,0.01246,79.42184,,,,,,,,
2042.4429,0.0124,74.74473,,,,,,,,
2042.5428,0.01236,69.91172,,,,,,,,
2042.6429,0.01231,64.84485,,,,,,,,
2042.7429,0.01231,60.32364,,,,,,,,
2042.8429,0.01225,55.49062,,,,,,,,
2042.9429,0.0122,50.96942,,,,,,,,
2043.0428,0.01216,46.44821,,,,,,,,
2043.1429,0.01211,41.53725,,,,,,,,
2043.2429,0.01209,37.48375,,,,,,,,
2043.3429,0.01206,32.65074,,,,,,,,
2043.4429,0.01203,28.36338,,,,,,,,
2043.5428,0.012,24.30989,,,,,,,,
2043.6429,0.01194,19.86663,,,,,,,,
2043.7429,0.0119,15.96904,,,,,,,,
2043.8429,0.01186,12.07145,,,,,,,,
2043.9429,0.01183,8.48566,,,,,,,,
2044.0428,0.01183,4.82193,,,,,,,,
2044.1429,0.01174,0.76843,,,,,,,,
2044.2429,0.01173,-3.51892,,,,,,,,
2044.3429,0.01167,-7.18266,,,,,,,,
2044.4429,0.01165,-11.23615,,,,,,,,
2044.5428,0.01161,-15.67941,,,,,,,,
2044.6429,0.01157,-20.43447,,,,,,,,
2044.7429,0.01152,-24.64387,,,,,,,,
2044.8429,0.01147,-28.69736,,,,,,,,
2044.9429,0.01143,-32.75086,,,,,,,,
2045.0428,0.0114,-36.80436,,,,,,,,
2045.1429,0.01134,-40.39014,,,,,,,,
2045.2429,0.01132,-44.28773,,,,,,,,
2045.3429,0.01128,-47.87351,,,,,,,,
2045.4429,0.01125,-51.77111,,,,,,,,
2045.5428,0.01117,-55.5128,,,,,,,,
2045.6429,0.01115,-58.94268,,,,,,,,
2045.7429,0.0111,-62.60642,,,,,,,,
2045.8429,0.01105,-66.1922,,,,,,,,
2045.9429,0.01105,-69.62209,,,,,,,,
2046.0428,0.01098,-73.28582,,,,,,,,
2046.1429,0.01096,-76.5598,,,,,,,,
2046.2429,0.0109,-79.91172,,,,,,,,
2046.3429,0.01087,-83.0298,,,,,,,,
2046.4429,0.01083,-86.61558,,,,,,,,
2046.5428,0.01079,-90.04546,,,,,,,,
2046.6429,0.01075,-93.24149,,,,,,,,
2046.7429,0.0107,-96.35957,,,,,,,,
2046.8429,0.01067,-99.55558,,,,,,,,
2046.9429,0.01061,-102.67366,,,,,,,,
2047.0428,0.01057,-105.71379,,,,,,,,
2047.1429,0.01055,-108.83186,,,,,,,,
2047.2429,0.01051,-111.63812,,,,,,,,
2047.3429,0.01046,-114.67825,,,,,,,,
2047.4429,0.01042,-117.40656,,,,,,,,
2047.5428,0.01039,-120.60259,,,,,,,,
2047.6429,0.01033,-123.56476,,,,,,,,
2047.7429,0.0103,-126.37103,,,,,,,,
2047.8429,0.01025,-129.41115,,,,,,,,
2047.9429,0.01021,-132.13945,,,,,,,,
2048.0427,0.01019,-134.78982,,,,,,,,
2048.1428,0.01013,-137.44019,,,,,,,,
2048.2429,0.0101,-140.24645,,,,,,,,
2048.3428,0.01006,-142.97476,,,,,,,,
2048.4429,0.01004,-145.54717,,,,,,,,
2048.5427,0.00998,-148.19755,,,,,,,,
2048.6428,0.00993,-150.76995,,,,,,,,
2048.7429,0.00988,-153.18646,,,,,,,,
2048.8428,0.00986,-156.14863,,,,,,,,
2048.9429,0.00982,-158.64308,,,,,,,,
2049.0427,0.00977,-160.98163,,,,,,,,
2049.1428,0.00975,-163.32019,,,,,,,,
2049.2429,0.00971,-165.73671,,,,,,,,
2049.3428,0.00964,-168.07526,,,,,,,,
2049.4429,0.00962,-170.41382,,,,,,,,
2049.5427,0.00955,-172.75238,,,,,,,,
2049.6428,0.00952,-174.93502,,,,,,,,
2049.7429,0.00948,-177.11767,,,,,,,,
2049.8428,0.00944,-179.61213,,,,,,,,
2049.9429,0.0094,-181.63888,,,,,,,,
2050.0427,0.00936,-183.58767,,,,,,,,
2050.1428,0.00931,-185.69237,,,,,,,,
2050.2429,0.00929,-187.79706,,,,,,,,
2050.3428,0.00924,-189.97972,,,,,,,,
2050.4429,0.0092,-191.85056,,,,,,,,
2050.5427,0.00915,-194.11118,,,,,,,,
2050.6428,0.0091,-195.90406,,,,,,,,
2050.7429,0.00909,-197.93081,,,,,,,,
2050.8428,0.00904,-199.95756,,,,,,,,
2050.9429,0.009,-202.06225,,,,,,,,
2051.0427,0.00894,-203.93312,,,,,,,,
2051.1428,0.00891,-205.88191,,,,,,,,
2051.2429,0.00885,-207.59685,,,,,,,,
2051.3428,0.00884,-209.31178,,,,,,,,
2051.4429,0.00879,-211.49444,,,,,,,,
2051.5427,0.00875,-213.20938,,,,,,,,
2051.6428,0.00869,-215.15816,,,,,,,,
2051.7429,0.00867,-216.8731,,,,,,,,
2051.8428,0.00862,-218.82191,,,,,,,,
2051.9429,0.00856,-220.38094,,,,,,,,
2052.0427,0.00853,-222.17382,,,,,,,,
2052.1428,0.0085,-223.96675,,,,,,,,
2052.2429,0.00844,-225.52576,,,,,,,,
2052.3428,0.00841,-227.31867,,,,,,,,
2052.4429,0.00838,-228.72179,,,,,,,,
2052.5427,0.00833,-230.35878,,,,,,,,
2052.6428,0.00829,-231.99577,,,,,,,,
2052.7429,0.00824,-233.55482,,,,,,,,
2052.8428,0.0082,-235.03588,,,,,,,,
2052.9429,0.00816,-236.75082,,,,,,,,
2053.0427,0.00811,-238.23192,,,,,,,,
2053.1428,0.00807,-239.63505,,,,,,,,
2053.2429,0.00802,-240.8823,,,,,,,,
2053.3428,0.008,-242.2854,,,,,,,,
2053.4429,0.00795,-243.84445,,,,,,,,
2053.5427,0.00791,-245.24758,,,,,,,,
2053.6428,0.00788,-246.65072,,,,,,,,
2053.7429,0.00785,-247.97588,,,,,,,,
2053.8428,0.00778,-249.76876,,,,,,,,
2053.9429,0.00774,-250.93806,,,,,,,,
2054.0427,0.00772,-252.4971,,,,,,,,
2054.1428,0.00765,-253.82226,,,,,,,,
2054.2429,0.00763,-255.30336,,,,,,,,
2054.3428,0.00758,-256.39468,,,,,,,,
2054.4429,0.00755,-257.79782,,,,,,,,
2054.5427,0.0075,-258.88914,,,,,,,,
2054.6428,0.00746,-260.52613,,,,,,,,
2054.7429,0.00743,-261.92928,,,,,,,,
2054.8428,0.00738,-263.09855,,,,,,,,
2054.9429,0.00734,-264.18989,,,,,,,,
2055.0427,0.00727,-265.35915,,,,,,,,
2055.1428,0.00727,-266.37253,,,,,,,,
2055.2429,0.00721,-268.00952,,,,,,,,
2055.3428,0.00718,-269.33471,,,,,,,,
2055.4429,0.00713,-270.27012,,,,,,,,
2055.5427,0.00709,-271.2835,,,,,,,,
2055.6428,0.00706,-272.3748,,,,,,,,
2055.7429,0.00698,-273.77797,,,,,,,,
2055.8428,0.00696,-274.86928,,,,,,,,
2055.9429,0.00692,-275.80471,,,,,,,,
2056.0427,0.00688,-276.66219,,,,,,,,
2056.1428,0.00682,-277.9094,,,,,,,,
2056.2429,0.00679,-279.15665,,,,,,,,
2056.3428,0.00675,-280.24797,,,,,,,,
2056.4429,0.00672,-281.10542,,,,,,,,
2056.5427,0.00667,-282.1188,,,,,,,,
2056.6428,0.00662,-283.13217,,,,,,,,
2056.7429,0.00659,-284.22351,,,,,,,,
2056.8428,0.00653,-285.47074,,,,,,,,
2056.9431,0.00649,-286.40615,,,,,,,,
2057.043,0.00647,-287.34155,,,,,,,,
2057.1431,0.00642,-288.4329,,,,,,,,
2057.2429,0.00639,-289.29037,,,,,,,,
2057.3428,0.00633,-290.69349,,,,,,,,
2057.4431,0.0063,-291.47303,,,,,,,,
2057.5427,0.00625,-292.48639,,,,,,,,
2057.6431,0.0062,-293.34387,,,,,,,,
2057.7429,0.00617,-294.20134,,,,,,,,
2057.8428,0.00612,-295.29268,,,,,,,,
2057.9431,0.00608,-296.22809,,,,,,,,
2058.043,0.00603,-297.00763,,,,,,,,
2058.1428,0.00598,-297.94303,,,,,,,,
2058.2429,0.00596,-298.80051,,,,,,,,
2058.343,0.0059,-299.96976,,,,,,,,
2058.4429,0.00587,-300.59339,,,,,,,,
2058.543,0.00583,-301.68473,,,,,,,,
2058.6431,0.00579,-302.38629,,,,,,,,
2058.7429,0.00575,-303.16578,,,,,,,,
2058.843,0.0057,-304.17919,,,,,,,,
2058.9431,0.00568,-304.95869,,,,,,,,
2059.043,0.00564,-305.73822,,,,,,,,
2059.1431,0.00558,-306.51772,,,,,,,,
2059.2429,0.00554,-307.29726,,,,,,,,
2059.343,0.00549,-307.99882,,,,,,,,
2059.4431,0.00546,-308.62242,,,,,,,,
2059.543,0.00539,-309.71374,,,,,,,,
2059.6431,0.00535,-310.57122,,,,,,,,
2059.7429,0.00532,-311.27278,,,,,,,,
2059.843,0.00529,-311.97436,,,,,,,,
2059.9431,0.00521,-312.75388,,,,,,,,
2060.043,0.00519,-313.45546,,,,,,,,
2060.1431,0.00516,-314.31293,,,,,,,,
2060.2429,0.00508,-315.32627,,,,,,,,
2060.343,0.00507,-315.71603,,,,,,,,
2060.4431,0.00502,-316.80737,,,,,,,,
2060.543,0.00501,-317.35304,,,,,,,,
2060.6431,0.00493,-318.28845,,,,,,,,
2060.7429,0.0049,-318.91208,,,,,,,,
2060.843,0.00486,-319.76953,,,,,,,,
2060.9431,0.00481,-320.627,,,,,,,,
2061.043,0.00477,-321.32856,,,,,,,,
2061.1431,0.00472,-321.95219,,,,,,,,
2061.2429,0.00469,-322.4199,,,,,,,,
2061.343,0.00463,-323.12146,,,,,,,,
2061.4431,0.0046,-323.82302,,,,,,,,
2061.543,0.00457,-324.29076,,,,,,,,
2061.6431,0.00455,-325.22619,,,,,,,,
2061.7429,0.00448,-325.69388,,,,,,,,
2061.843,0.00444,-326.31751,,,,,,,,
2061.9431,0.0044,-326.70725,,,,,,,,
2062.043,0.00435,-327.56472,,,,,,,,
2062.1431,0.00431,-328.26628,,,,,,,,
2062.2429,0.00426,-328.88991,,,,,,,,
2062.343,0.00424,-329.27969,,,,,,,,
2062.4431,0.00417,-329.82531,,,,,,,,
2062.543,0.00414,-330.5269,,,,,,,,
2062.6428,0.00408,-331.38437,,,,,,,,
2062.7429,0.00407,-331.85208,,,,,,,,
2062.843,0.00402,-332.55365,,,,,,,,
2062.9429,0.00397,-333.17725,,,,,,,,
2063.043,0.00392,-333.87881,,,,,,,,
2063.1431,0.00389,-334.50244,,,,,,,,
2063.2429,0.00384,-334.97013,,,,,,,,
2063.343,0.00379,-335.74967,,,,,,,,
2063.4431,0.00376,-336.29534,,,,,,,,
2063.543,0.00373,-336.76303,,,,,,,,
2063.6431,0.00368,-337.3087,,,,,,,,
2063.7429,0.00362,-337.85437,,,,,,,,
2063.843,0.0036,-338.40002,,,,,,,,
2063.9431,0.00357,-339.10161,,,,,,,,
2064.043,0.00349,-339.64725,,,,,,,,
2064.1431,0.00347,-340.19295,,,,,,,,
2064.2429,0.00345,-340.58268,,,,,,,,
2064.343,0.00339,-341.12835,,,,,,,,
2064.4431,0.00333,-341.59605,,,,,,,,
2064.543,0.00331,-342.21967,,,,,,,,
2064.6431,0.00325,-342.60943,,,,,,,,
2064.7429,0.00321,-343.31099,,,,,,,,
2064.843,0.00317,-343.62282,,,,,,,,
2064.9431,0.00312,-343.85666,,,,,,,,
2065.043,0.00309,-344.48029,,,,,,,,
2065.1431,0.00303,-345.02592,,,,,,,,
2065.2429,0.003,-345.64954,,,,,,,,
2065.343,0.00297,-345.96134,,,,,,,,
2065.4431,0.00293,-346.58497,,,,,,,,
2065.543,0.00288,-347.13064,,,,,,,,
2065.6431,0.00285,-347.59836,,,,,,,,
2065.7429,0.00278,-347.91016,,,,,,,,
2065.843,0.00273,-348.84557,,,,,,,,
2065.9431,0.00271,-349.07941,,,,,,,,
2066.043,0.00265,-349.54717,,,,,,,,
2066.1431,0.00263,-350.17078,,,,,,,,
2066.2429,0.00259,-350.71642,,,,,,,,
2066.343,0.00253,-351.02825,,,,,,,,
2066.4431,0.00247,-351.41798,,,,,,,,
2066.543,0.00244,-351.80774,,,,,,,,
2066.6431,0.00241,-352.50933,,,,,,,,
2066.7429,0.00236,-352.82113,,,,,,,,
2066.843,0.00234,-353.44473,,,,,,,,
2066.9431,0.00229,-353.75654,,,,,,,,
2067.043,0.00224,-354.14629,,,,,,,,
2067.1431,0.0022,-354.61401,,,,,,,,
2067.2429,0.00216,-354.92583,,,,,,,,
2067.343,0.00214,-355.54944,,,,,,,,
2067.4431,0.00209,-355.47148,,,,,,,,
2067.543,0.00203,-355.9392,,,,,,,,
2067.6431,0.002,-356.25102,,,,,,,,
2067.7429,0.00196,-356.71871,,,,,,,,
2067.843,0.0019,-357.26438,,,,,,,,
2067.9431,0.00187,-357.81003,,,,,,,,
2068.043,0.00183,-358.58957,,,,,,,,
2068.1431,0.00177,-358.97933,,,,,,,,
2068.2429,0.00173,-359.05726,,,,,,,,
2068.343,0.00168,-359.29111,,,,,,,,
2068.4431,0.00165,-359.29111,,,,,,,,
2068.543,0.00161,-359.8368,,,,,,,,
2068.6431,0.00158,-360.14858,,,,,,,,
2068.7429,0.00153,-360.77221,,,,,,,,
2068.843,0.0015,-361.39584,,,,,,,,
2068.9431,0.00143,-362.25329,,,,,,,,
2069.043,0.00137,-362.64307,,,,,,,,
2069.1431,0.00135,-362.87694,,,,,,,,
2069.2429,0.00131,-363.18874,,,,,,,,
2069.343,0.00126,-363.50054,,,,,,,,
2069.4431,0.00123,-363.73436,,,,,,,,
2069.543,0.00118,-364.12415,,,,,,,,
2069.6431,0.00114,-364.5139,,,,,,,,
2069.7429,0.00108,-364.82571,,,,,,,,
2069.843,0.00106,-365.2934,,,,,,,,
2069.9431,0.00103,-365.6052,,,,,,,,
2070.043,9.66E-04,-365.91705,,,,,,,,
2070.1431,9.31E-04,-366.22885,,,,,,,,
2070.2429,8.90E-04,-366.54065,,,,,,,,
2070.343,8.49E-04,-366.93041,,,,,,,,
2070.4431,8.01E-04,-367.24221,,,,,,,,
2070.543,7.59E-04,-367.3981,,,,,,,,
2070.6431,7.11E-04,-367.9438,,,,,,,,
2070.7429,6.97E-04,-368.33358,,,,,,,,
2070.843,6.49E-04,-368.5674,,,,,,,,
2070.9431,5.80E-04,-368.87918,,,,,,,,
2071.043,5.53E-04,-369.11305,,,,,,,,
2071.1431,4.98E-04,-369.42485,,,,,,,,
2071.2429,4.70E-04,-369.58074,,,,,,,,
2071.343,4.29E-04,-370.28232,,,,,,,,
2071.4431,3.94E-04,-370.90595,,,,,,,,
2071.543,3.39E-04,-371.13978,,,,,,,,
2071.6431,2.91E-04,-371.21775,,,,,,,,
2071.7429,2.43E-04,-371.60751,,,,,,,,
2071.843,2.22E-04,-372.07525,,,,,,,,
2071.9431,1.88E-04,-372.38703,,,,,,,,
2072.043,1.33E-04,-372.69883,,,,,,,,
2072.1431,7.06E-05,-372.9327,,,,,,,,
2072.2429,4.30E-05,-373.01063,,,,,,,,
2072.343,-1.21E-05,-373.63426,,,,,,,,
2072.4431,-4.65E-05,-373.7902,,,,,,,,
2072.543,-7.40E-05,-374.02406,,,,,,,,
2072.6431,-1.08E-04,-374.33582,,,,,,,,
2072.7429,-1.84E-04,-374.64765,,,,,,,,
2072.843,-2.12E-04,-374.88151,,,,,,,,
2072.9431,-2.53E-04,-375.27127,,,,,,,,
2073.043,-3.01E-04,-375.58303,,,,,,,,
2073.1431,-3.29E-04,-375.8169,,,,,,,,
2073.2429,-3.63E-04,-376.05077,,,,,,,,
2073.343,-4.18E-04,-376.28459,,,,,,,,
2073.4431,-4.67E-04,-376.59644,,,,,,,,
2073.543,-5.29E-04,-376.75237,,,,,,,,
2073.6431,-5.70E-04,-377.14209,,,,,,,,
2073.7429,-5.91E-04,-377.45393,,,,,,,,
2073.843,-6.32E-04,-377.68776,,,,,,,,
2073.9431,-6.66E-04,-377.99954,,,,,,,,
2074.043,-7.28E-04,-378.31138,,,,,,,,
2074.1431,-7.70E-04,-378.77908,,,,,,,,
2074.2429,-8.11E-04,-378.85703,,,,,,,,
2074.343,-8.45E-04,-379.24677,,,,,,,,
2074.4431,-9.00E-04,-379.4027,,,,,,,,
2074.543,-9.07E-04,-379.79246,,,,,,,,
2074.6431,-9.62E-04,-380.26015,,,,,,,,
2074.7429,-0.00104,-380.18227,,,,,,,,
2074.843,-0.00106,-380.64996,,,,,,,,
2074.9431,-0.00112,-381.11765,,,,,,,,
2075.043,-0.00115,-381.27352,,,,,,,,
2075.1431,-0.00117,-381.50739,,,,,,,,
2075.2429,-0.00124,-381.66332,,,,,,,,
2075.343,-0.00127,-381.89719,,,,,,,,
2075.4431,-0.00133,-382.36488,,,,,,,,
2075.543,-0.00137,-382.36488,,,,,,,,
2075.6431,-0.00139,-382.59875,,,,,,,,
2075.7429,-0.00142,-382.91053,,,,,,,,
2075.843,-0.00148,-383.22233,,,,,,,,
2075.9431,-0.00153,-383.30031,,,,,,,,
2076.043,-0.00155,-383.53416,,,,,,,,
2076.1431,-0.00162,-383.69002,,,,,,,,
2076.2429,-0.00167,-384.07983,,,,,,,,
2076.343,-0.00169,-384.15776,,,,,,,,
2076.4431,-0.00173,-384.23572,,,,,,,,
2076.543,-0.00178,-384.54752,,,,,,,,
2076.6431,-0.00182,-384.78139,,,,,,,,
2076.7429,-0.00186,-385.01526,,,,,,,,
2076.843,-0.00191,-385.24908,,,,,,,,
2076.9431,-0.00195,-385.48295,,,,,,,,
2077.043,-0.002,-385.79477,,,,,,,,
2077.1431,-0.00202,-386.26247,,,,,,,,
2077.2429,-0.00205,-386.57427,,,,,,,,
2077.343,-0.00211,-386.6522,,,,,,,,
2077.4431,-0.00218,-386.80814,,,,,,,,
2077.543,-0.00221,-387.27583,,,,,,,,
2077.6431,-0.00222,-387.43176,,,,,,,,
2077.7429,-0.00227,-387.74357,,,,,,,,
2077.843,-0.00233,-387.89946,,,,,,,,
2077.9431,-0.00237,-388.21126,,,,,,,,
2078.043,-0.00242,-388.21126,,,,,,,,
2078.1431,-0.00246,-387.97739,,,,,,,,
2078.2429,-0.00251,-388.28926,,,,,,,,
2078.343,-0.00253,-388.99077,,,,,,,,
2078.4431,-0.00256,-388.99077,,,,,,,,
2078.543,-0.00263,-389.22464,,,,,,,,
2078.6431,-0.00266,-389.5364,,,,,,,,
2078.7429,-0.00272,-389.77027,,,,,,,,
2078.843,-0.00276,-390.08209,,,,,,,,
2078.9431,-0.00281,-390.31596,,,,,,,,
2079.043,-0.00285,-390.23803,,,,,,,,
2079.1431,-0.00288,-390.3939,,,,,,,,
2079.2429,-0.00293,-390.54979,,,,,,,,
2079.343,-0.00298,-390.4719,,,,,,,,
2079.4431,-0.00302,-391.01752,,,,,,,,
2079.543,-0.00304,-390.93959,,,,,,,,
2079.6431,-0.0031,-391.17346,,,,,,,,
2079.7429,-0.00313,-391.64115,,,,,,,,
2079.843,-0.00314,-391.79704,,,,,,,,
2079.9431,-0.00321,-391.71913,,,,,,,,
2080.043,-0.00326,-391.87502,,,,,,,,
2080.1431,-0.00333,-392.34271,,,,,,,,
2080.2429,-0.00335,-393.04427,,,,,,,,
2080.343,-0.00339,-393.1222,,,,,,,,
2080.4431,-0.00345,-393.20021,,,,,,,,
2080.543,-0.00347,-393.43408,,,,,,,,
2080.6431,-0.00352,-393.51196,,,,,,,,
2080.7429,-0.00357,-393.58994,,,,,,,,
2080.843,-0.00361,-394.05766,,,,,,,,
2080.9431,-0.00366,-394.13564,,,,,,,,
2081.043,-0.00367,-394.21352,,,,,,,,
2081.1431,-0.00372,-394.52535,,,,,,,,
2081.2429,-0.00379,-394.44739,,,,,,,,
2081.343,-0.00381,-394.83715,,,,,,,,
2081.4431,-0.00386,-394.60333,,,,,,,,
2081.543,-0.0039,-394.83715,,,,,,,,
2081.6431,-0.00396,-394.99309,,,,,,,,
2081.7429,-0.00397,-395.149,,,,,,,,
2081.843,-0.00403,-395.6946,,,,,,,,
2081.9431,-0.00407,-395.61671,,,,,,,,
2082.043,-0.00413,-395.6946,,,,,,,,
2082.1431,-0.00416,-395.77258,,,,,,,,
2082.2429,-0.00419,-395.92847,,,,,,,,
2082.343,-0.00423,-396.24027,,,,,,,,
2082.4431,-0.00428,-396.55214,,,,,,,,
2082.543,-0.00433,-396.78597,,,,,,,,
2082.6431,-0.00436,-396.63008,,,,,,,,
2082.7429,-0.0044,-397.01983,,,,,,,,
2082.843,-0.00446,-397.09777,,,,,,,,
2082.9431,-0.00449,-397.33164,,,,,,,,
2083.043,-0.00453,-397.56551,,,,,,,,
2083.1431,-0.00458,-397.40959,,,,,,,,
2083.2429,-0.00461,-397.95522,,,,,,,,
2083.343,-0.00465,-398.26707,,,,,,,,
2083.4431,-0.0047,-398.26707,,,,,,,,
2083.543,-0.00475,-398.50089,,,,,,,,
2083.6431,-0.00478,-398.65678,,,,,,,,
2083.7429,-0.00482,-398.42296,,,,,,,,
2083.843,-0.00487,-399.04658,,,,,,,,
2083.9431,-0.00491,-399.04658,,,,,,,,
2084.043,-0.00496,-398.9686,,,,,,,,
2084.1431,-0.00501,-399.12452,,,,,,,,
2084.2429,-0.00504,-399.35834,,,,,,,,
2084.343,-0.00506,-399.28045,,,,,,,,
2084.4431,-0.00514,-399.51427,,,,,,,,
2084.543,-0.00516,-399.82608,,,,,,,,
2084.6431,-0.00523,-399.51427,,,,,,,,
2084.7429,-0.00528,-399.74814,,,,,,,,
2084.843,-0.00529,-399.82608,,,,,,,,
2084.9431,-0.00535,-400.1379,,,,,,,,
2085.043,-0.00537,-400.29381,,,,,,,,
2085.1431,-0.00545,-400.29381,,,,,,,,
2085.2429,-0.00547,-400.60559,,,,,,,,
2085.343,-0.00551,-400.68353,,,,,,,,
2085.4431,-0.00558,-401.07329,,,,,,,,
2085.543,-0.00558,-400.9954,,,,,,,,
2085.6431,-0.00564,-401.07329,,,,,,,,
2085.7429,-0.00567,-401.30715,,,,,,,,
2085.843,-0.00573,-401.61896,,,,,,,,
2085.9431,-0.00575,-401.69696,,,,,,,,
2086.043,-0.00582,-401.85283,,,,,,,,
2086.1431,-0.00587,-402.24258,,,,,,,,
2086.2429,-0.0059,-402.08667,,,,,,,,
2086.343,-0.00592,-402.32054,,,,,,,,
2086.4431,-0.00597,-402.55441,,,,,,,,
2086.543,-0.00603,-402.47645,,,,,,,,
2086.6431,-0.00608,-402.71032,,,,,,,,
2086.7429,-0.00609,-402.86621,,,,,,,,
2086.843,-0.00616,-402.71032,,,,,,,,
2086.9431,-0.00619,-402.86621,,,,,,,,
2087.043,-0.00624,-403.02215,,,,,,,,
2087.1431,-0.00627,-403.10003,,,,,,,,
2087.2429,-0.00633,-403.25601,,,,,,,,
2087.343,-0.00638,-403.10003,,,,,,,,
2087.4431,-0.0064,-403.3339,,,,,,,,
2087.543,-0.00643,-403.48984,,,,,,,,
2087.6431,-0.00649,-403.48984,,,,,,,,
2087.7429,-0.00655,-403.64571,,,,,,,,
2087.843,-0.00658,-403.72371,,,,,,,,
2087.9431,-0.00662,-403.8796,,,,,,,,
2088.043,-0.00664,-404.03546,,,,,,,,
2088.1431,-0.00671,-404.11347,,,,,,,,
2088.2429,-0.00675,-404.34729,,,,,,,,
2088.343,-0.00678,-404.26933,,,,,,,,
2088.4431,-0.00681,-404.50316,,,,,,,,
2088.543,-0.00689,-404.81498,,,,,,,,
2088.6431,-0.00691,-404.89296,,,,,,,,
2088.7429,-0.00694,-404.73707,,,,,,,,
2088.843,-0.007,-405.12683,,,,,,,,
2088.9431,-0.00702,-405.20476,,,,,,,,
2089.043,-0.00707,-405.36065,,,,,,,,
2089.1431,-0.00712,-405.51654,,,,,,,,
2089.2429,-0.00719,-405.59452,,,,,,,,
2089.343,-0.00721,-405.59452,,,,,,,,
2089.4431,-0.00724,-405.59452,,,,,,,,
2089.543,-0.0073,-405.75041,,,,,,,,
2089.6431,-0.00733,-405.90634,,,,,,,,
2089.7429,-0.00738,-405.75041,,,,,,,,
2089.843,-0.00739,-406.14021,,,,,,,,
2089.9431,-0.00746,-405.82839,,,,,,,,
2090.043,-0.00752,-405.90634,,,,,,,,
2090.1431,-0.00754,-405.90634,,,,,,,,
2090.2429,-0.00758,-406.06221,,,,,,,,
